PERIODO,ESTU_CONSECUTIVO,ESTU_TIPODOCUMENTO,ESTU_PAIS_RESIDE,ESTU_COD_RESIDE_DEPTO,ESTU_DEPTO_RESIDE,ESTU_COD_RESIDE_MCPIO,ESTU_MCPIO_RESIDE,ESTU_CODDANE_COLE_TERMINO,ESTU_COD_COLE_MCPIO_TERMINO,ESTU_COD_DEPTO_PRESENTACION,INST_COD_INSTITUCION,INST_NOMBRE_INSTITUCION,INST_CARACTER_ACADEMICO,ESTU_NUCLEO_PREGRADO,ESTU_INST_DEPARTAMENTO,ESTU_INST_CODMUNICIPIO,ESTU_INST_MUNICIPIO,ESTU_PRGM_ACADEMICO,ESTU_PRGM_DEPARTAMENTO,ESTU_PRGM_CODMUNICIPIO,ESTU_PRGM_MUNICIPIO,ESTU_NIVEL_PRGM_ACADEMICO,ESTU_METODO_PRGM,ESTU_VALORMATRICULAUNIVERSIDAD,ESTU_DEPTO_PRESENTACION,ESTU_COD_MCPIO_PRESENTACION,ESTU_MCPIO_PRESENTACION,ESTU_PAGOMATRICULABECA,ESTU_PAGOMATRICULACREDITO,ESTU_HORASSEMANATRABAJA,ESTU_SNIES_PRGMACADEMICO,ESTU_PRIVADO_LIBERTAD,ESTU_NACIONALIDAD,ESTU_ESTUDIANTE,ESTU_GENERO,ESTU_COLE_TERMINO,ESTU_PAGOMATRICULAPADRES,ESTU_ESTADOINVESTIGACION,ESTU_FECHANACIMIENTO,ESTU_PAGOMATRICULAPROPIO,ESTU_TIPODOCUMENTOSB11,FAMI_EDUCACIONPADRE,FAMI_TIENEAUTOMOVIL,FAMI_TIENELAVADORA,FAMI_ESTRATOVIVIENDA,FAMI_TIENECOMPUTADOR,FAMI_TIENEINTERNET,FAMI_EDUCACIONMADRE,INST_ORIGEN,MOD_RAZONA_CUANTITAT_PUNT,MOD_COMUNI_ESCRITA_PUNT,MOD_COMUNI_ESCRITA_DESEM,MOD_INGLES_DESEM,MOD_LECTURA_CRITICA_PUNT,MOD_INGLES_PUNT,MOD_COMPETEN_CIUDADA_PUNT
20203,EK202030140784,CC,COLOMBIA,05,ANTIOQUIA,05631,SABANETA,,,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"INGENIERÍA DE SISTEMAS, TELEMÁTICA Y AFINES",ANTIOQUIA,05001,MEDELLÍN,INGENIERIA INFORMATICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,No pagó matrícula,ANTIOQUIA,05631,SABANETA,No,No,0,3348,N,COLOMBIA,ESTUDIANTE,M,,Si,PUBLICAR,15/12/1997,No,TI,No Aplica,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,OFICIAL DEPARTAMENTAL,124,155,3,A2,136,163,138
20203,EK202030341073,TI,COLOMBIA,05,ANTIOQUIA,05088,BELLO,,,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA EN HIGIENE Y SEGURIDAD OCUPACIONAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,,BOGOTÁ,11001,BOGOTÁ D.C.,,,Más de 30 horas,3347,N,COLOMBIA,ESTUDIANTE,F,,,PUBLICAR,01/07/1994,,,Ninguno,No,Si,Estrato 2,Si,Si,Primaria incompleta,OFICIAL DEPARTAMENTAL,139,161,3,A2,125,147,129
20203,EK202030093345,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001013340,05001,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,CONTADURÍA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,CONTADURIA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Menos de 500 mil,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Más de 30 horas,2540,N,COLOMBIA,ESTUDIANTE,F,INST EDUC INEM JOSE FELIX DE RESTREPO,Si,PUBLICAR,10/03/1998,Si,TI,Técnica o tecnológica completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,174,160,3,B1,163,173,203
20203,EK202030189370,CC,COLOMBIA,05,ANTIOQUIA,05266,ENVIGADO,105266000461,05266,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"INGENIERÍA ELECTRÓNICA, TELECOMUNICACIONES Y AFINES",ANTIOQUIA,05001,MEDELLÍN,INGENIERIA EN INSTRUMENTACION Y CONTROL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Entre 11 y 20 horas,2541,N,COLOMBIA,ESTUDIANTE,M,I.E. NORMAL SUPERIOR DE ENVIGADO - SEDE PRINCIPAL,Si,PUBLICAR,04/03/1998,Si,TI,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,185,160,3,A2,147,152,167
20203,EK202030134121,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,,,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA DE PRODUCTIVIDAD Y CALIDAD,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Más de 30 horas,2937,N,COLOMBIA,ESTUDIANTE,F,,No,PUBLICAR,14/10/1990,Si,TI,Primaria incompleta,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,OFICIAL DEPARTAMENTAL,182,100,1,A2,154,151,168
20203,EK202030110077,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001013340,05001,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA DE PRODUCTIVIDAD Y CALIDAD,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,Si,Más de 30 horas,2937,N,COLOMBIA,ESTUDIANTE,F,INST EDUC INEM JOSE FELIX DE RESTREPO,No,PUBLICAR,07/05/1994,Si,TI,Primaria incompleta,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,OFICIAL DEPARTAMENTAL,182,177,3,A1,187,142,172
20212,EK202120091670,CC,COLOMBIA,05,ANTIOQUIA,05360,ITAGÜÍ,105001019194,05001,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA CIVIL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA CIVIL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,,3689,N,COLOMBIA,ESTUDIANTE,M,INSTITUCIÓN EDUCATIVA PEDREGAL,No,PUBLICAR,16/07/1986,Si,TI,No Aplica,,,Estrato 3,,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,103,181,3,A2,132,122,108
20212,EK202120091844,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,305001007519,05001,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"INGENIERÍA AGRONÓMICA, PECUARIA Y AFINES",ANTIOQUIA,05001,MEDELLÍN,INGENIERIA AGROPECUARIA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,Si,Más de 30 horas,5243,N,COLOMBIA,ESTUDIANTE,F,LICEO REMINGTON,No,PUBLICAR,18/09/1990,No,CC,No Aplica,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,OFICIAL DEPARTAMENTAL,174,173,3,B1,100,167,180
20212,EK202120102984,CC,COLOMBIA,05,ANTIOQUIA,05129,CALDAS,105129000208,05129,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA EN HIGIENE Y SEGURIDAD OCUPACIONAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Entre 21 y 30 horas,3347,N,COLOMBIA,ESTUDIANTE,F,I. E. MARIA AUXILIADORA,No,PUBLICAR,26/10/1991,Si,TI,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,164,170,3,B2,180,199,192
20212,EK202120076299,CC,COLOMBIA,05,ANTIOQUIA,05088,BELLO,105088001555,05088,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"INGENIERÍA DE SISTEMAS, TELEMÁTICA Y AFINES",ANTIOQUIA,05001,MEDELLÍN,INGENIERIA INFORMATICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Más de 30 horas,3348,N,COLOMBIA,ESTUDIANTE,F,INSTITUCION EDUCATIVA HERNAN VILLA BAENA,No,PUBLICAR,03/12/1996,Si,TI,Técnica o tecnológica completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,OFICIAL DEPARTAMENTAL,183,126,2,B2,195,199,188
20212,EK202120091526,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,,,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"INGENIERÍA AGRONÓMICA, PECUARIA Y AFINES",ANTIOQUIA,05001,MEDELLÍN,INGENIERIA AGROPECUARIA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Entre 11 y 20 horas,5243,N,COLOMBIA,ESTUDIANTE,F,,Si,PUBLICAR,18/11/1997,No,TI,Ninguno,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,OFICIAL DEPARTAMENTAL,148,141,2,B1,150,166,147
20183,EK201830083306,CC,COLOMBIA,05,ANTIOQUIA,05088,BELLO,,,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA DE PRODUCTIVIDAD Y CALIDAD,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05088,BELLO,No,No,Más de 30 horas,2937,N,COLOMBIA,ESTUDIANTE,M,,Si,PUBLICAR,25/05/1995,No,TI,Secundaria (Bachillerato) completa,Si,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,155,188,4,A1,162,137,116
20183,EK201830209254,CC,COLOMBIA,05,ANTIOQUIA,05425,MACEO,305001004854,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"COMUNICACIÓN SOCIAL, PERIODISMO Y AFINES",ANTIOQUIA,05001,MEDELLÍN,COMUNICACION AUDIOVISUAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,Si,Más de 30 horas,55167,N,COLOMBIA,ESTUDIANTE,F,INSTITUCION EDUCATIVA ALVERNIA,No,PUBLICAR,27/11/1996,No,TI,Secundaria (Bachillerato) incompleta,No,Si,Estrato 3,Si,Si,Educación profesional completa,OFICIAL DEPARTAMENTAL,193,190,4,B2,180,211,69
20183,EK201830034917,CC,COLOMBIA,05,ANTIOQUIA,05360,ITAGÜÍ,105001013340,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,EDUCACIÓN,ANTIOQUIA,05001,MEDELLÍN,"LICENCIATURA EN EDUCACION BASICA ENFASIS EN EDUCACION FISICA, RECREACION Y DEPORTE",ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05360,ITAGÜÍ,No,No,Entre 21 y 30 horas,3801,N,COLOMBIA,ESTUDIANTE,M,INST EDUC INEM JOSE FELIX DE RESTREPO,No,PUBLICAR,11/02/1992,Si,TI,Postgrado,Si,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,OFICIAL DEPARTAMENTAL,152,172,3,A1,120,136,181
20183,EK201830018854,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001002038,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA EN HIGIENE Y SEGURIDAD OCUPACIONAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05088,BELLO,No,Si,Entre 11 y 20 horas,3347,N,COLOMBIA,ESTUDIANTE,M,INST EDUC JOSE EUSEBIO CARO,No,PUBLICAR,14/04/1995,No,TI,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,149,148,2,A1,164,137,163
20183,EK201830040251,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,305001003963,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA CIVIL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA CIVIL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Más de 30 horas,3689,N,COLOMBIA,ESTUDIANTE,M,LIC SALAZAR Y HERRERA,Si,PUBLICAR,04/12/1995,Si,TI,Técnica o tecnológica completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,OFICIAL DEPARTAMENTAL,197,95,1,A2,170,155,167
20183,EK201830198981,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,305266000095,05266,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA DE PRODUCTIVIDAD Y CALIDAD,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Más de 30 horas,2937,N,COLOMBIA,ESTUDIANTE,F,LICEO FRANCISCO RESTREPO MOLINA,No,PUBLICAR,10/01/1985,Si,TI,Técnica o tecnológica completa,Si,Si,Estrato 5,Si,Si,Secundaria (Bachillerato) incompleta,OFICIAL DEPARTAMENTAL,197,153,3,A1,224,144,223
20195,EK201950301106,CC,COLOMBIA,05,ANTIOQUIA,05615,RIONEGRO,105615000627,05615,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA CIVIL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA CIVIL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 1 millón y menos de 2.5 millones,ANTIOQUIA,05615,RIONEGRO,No,Si,Más de 30 horas,3689,N,COLOMBIA,ESTUDIANTE,M,19220,No,PUBLICAR,31/08/1996,Si,TI,Técnica o tecnológica incompleta,Si,Si,Estrato 3,Si,Si,Técnica o tecnológica incompleta,OFICIAL DEPARTAMENTAL,178,145,2,A2,169,154,167
20195,EK201950253201,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,305088000574,05088,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA EN HIGIENE Y SEGURIDAD OCUPACIONAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Entre 11 y 20 horas,3347,N,COLOMBIA,ESTUDIANTE,F,1961,No,PUBLICAR,28/04/1989,Si,CC,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,OFICIAL DEPARTAMENTAL,181,145,2,-A1,195,115,156
20195,EK201950293169,CC,COLOMBIA,05,ANTIOQUIA,05615,RIONEGRO,105615000627,05615,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA CIVIL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA CIVIL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05615,RIONEGRO,No,No,Menos de 10 horas,3689,N,COLOMBIA,ESTUDIANTE,M,23631,Si,PUBLICAR,22/09/1997,Si,TI,Técnica o tecnológica completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,OFICIAL DEPARTAMENTAL,217,139,2,B1,146,194,82
20203,EK202030166216,CC,COLOMBIA,05,ANTIOQUIA,05030,AMAGÁ,,,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,EDUCACIÓN,ANTIOQUIA,05001,MEDELLÍN,"LICENCIATURA EN EDUCACION BASICA ENFASIS EN EDUCACION FISICA, RECREACION Y DEPORTE",ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Entre 11 y 20 horas,3801,N,COLOMBIA,ESTUDIANTE,M,,Si,PUBLICAR,19/01/1997,Si,TI,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,OFICIAL DEPARTAMENTAL,172,185,4,B1,187,189,163
20203,EK202030133209,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,,,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA DE PRODUCTIVIDAD Y CALIDAD,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Más de 30 horas,2937,N,COLOMBIA,ESTUDIANTE,M,,No,PUBLICAR,06/10/1981,Si,CR,Primaria incompleta,No,No,Estrato 3,Si,Si,Primaria incompleta,OFICIAL DEPARTAMENTAL,78,0,,A1,104,127,80
20203,EK202030322952,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,115572000348,15572,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"INGENIERÍA DE SISTEMAS, TELEMÁTICA Y AFINES",ANTIOQUIA,05001,MEDELLÍN,INGENIERIA INFORMATICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,Si,0,3348,N,COLOMBIA,ESTUDIANTE,F,IE JOHN F. KENNEDY - SEDE PRINCIPAL,No,PUBLICAR,16/02/1999,No,TI,Primaria completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,OFICIAL DEPARTAMENTAL,180,102,1,B1,187,186,124
20212,EK202120104720,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,,,11,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,EDUCACIÓN,ANTIOQUIA,05001,MEDELLÍN,"LICENCIATURA EN EDUCACION BASICA ENFASIS EN EDUCACION FISICA, RECREACION Y DEPORTE",ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,BOGOTÁ,11001,BOGOTÁ D.C.,No,No,Entre 11 y 20 horas,3801,N,COLOMBIA,ESTUDIANTE,M,,No,PUBLICAR,14/05/1998,Si,TI,Primaria completa,,,Estrato 1,,Si,Primaria incompleta,OFICIAL DEPARTAMENTAL,86,127,2,A2,111,150,150
20183,EK201830148997,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,,,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,"COMUNICACIÓN SOCIAL, PERIODISMO Y AFINES",ANTIOQUIA,05001,MEDELLÍN,COMUNICACION AUDIOVISUAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Más de 30 horas,55167,N,COLOMBIA,ESTUDIANTE,M,,Si,PUBLICAR,14/11/1994,Si,TI,Primaria completa,No,Si,Estrato 3,Si,Si,Primaria incompleta,OFICIAL DEPARTAMENTAL,163,109,1,A2,157,158,146
20183,EK201830186409,CC,COLOMBIA,05,ANTIOQUIA,05607,RETIRO,305607000480,05607,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,CONTADURÍA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,CONTADURIA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05615,RIONEGRO,No,No,0,2540,N,COLOMBIA,ESTUDIANTE,F,COLEGIO FRONTERAS,Si,PUBLICAR,26/12/1995,No,,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,No,Primaria completa,OFICIAL DEPARTAMENTAL,137,150,3,A2,148,158,166
20183,EK201830235110,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105212000511,05212,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,CONTADURÍA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,CONTADURIA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,Más de 30 horas,2540,N,COLOMBIA,ESTUDIANTE,F,LICEO PBRO. BERNARDO MONTOYA GIRALDO,No,PUBLICAR,10/07/1979,Si,TI,Ninguno,Si,Si,Estrato 3,Si,Si,Técnica o tecnológica incompleta,OFICIAL DEPARTAMENTAL,102,118,2,A1,130,125,114
20183,EK201830179270,CC,COLOMBIA,05,ANTIOQUIA,05088,BELLO,305001007594,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA INDUSTRIAL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA EN HIGIENE Y SEGURIDAD OCUPACIONAL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05088,BELLO,No,No,Más de 30 horas,3347,N,COLOMBIA,ESTUDIANTE,F,INST EDUC SANTA JUANA DE LESTONNAC,No,PUBLICAR,11/09/1990,Si,TI,Técnica o tecnológica completa,Si,No,Estrato 3,Si,Si,Primaria incompleta,OFICIAL DEPARTAMENTAL,131,164,3,-A1,115,112,137
20183,EK201830018731,CC,COLOMBIA,05,ANTIOQUIA,05001,MEDELLÍN,105001004791,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,INGENIERÍA CIVIL Y AFINES,ANTIOQUIA,05001,MEDELLÍN,INGENIERIA CIVIL,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05001,MEDELLÍN,No,No,0,3689,N,COLOMBIA,ESTUDIANTE,F,INST EDUC SANTO ANGEL,Si,PUBLICAR,20/11/1993,No,TI,Educación profesional completa,No,Si,,Si,Si,Educación profesional incompleta,OFICIAL DEPARTAMENTAL,156,191,4,A2,142,147,137
20195,EK201950331302,CC,COLOMBIA,05,ANTIOQUIA,05604,REMEDIOS,105001024073,05001,05,2209,"POLITECNICO COLOMBIANO""JAIME ISAZA CADAVID""-MEDELLIN",INSTITUCIÓN UNIVERSITARIA,CONTADURÍA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,CONTADURIA PUBLICA,ANTIOQUIA,05001,MEDELLÍN,UNIVERSITARIO,PRESENCIAL,Entre 500 mil y menos de 1 millón,ANTIOQUIA,05615,RIONEGRO,No,Si,Más de 30 horas,2540,N,COLOMBIA,ESTUDIANTE,F,26622,No,VALIDEZ OFICINA JURÍDICA,21/10/1987,Si,TI,Ninguno,No,Si,Estrato 3,Si,No,Ninguno,OFICIAL DEPARTAMENTAL,108,166,3,A1,126,125,139
